slot_id,appointment_date,appointment_time,is_available
0002934,2015-04-14,11:15:00,False
0002935,2015-04-14,11:30:00,False
0002936,2015-04-14,11:45:00,False
0002937,2015-04-14,12:00:00,False
0002938,2015-04-14,12:15:00,False
0002939,2015-04-14,12:30:00,False
0002940,2015-04-14,12:45:00,False
0002941,2015-04-14,13:00:00,False
0002942,2015-04-14,13:15:00,True
0002943,2015-04-14,13:30:00,False
0002944,2015-04-14,13:45:00,False
0002945,2015-04-14,14:00:00,True
0002946,2015-04-14,14:15:00,False
0002947,2015-04-14,14:30:00,False
0002948,2015-04-14,14:45:00,False
0002949,2015-04-14,15:00:00,False
0002950,2015-04-14,15:15:00,False
0002951,2015-04-14,15:30:00,False
0002952,2015-04-14,15:45:00,False
0002953,2015-04-14,16:00:00,False
0002954,2015-04-14,16:15:00,False
0002955,2015-04-14,16:30:00,False
0002956,2015-04-14,16:45:00,False
0002957,2015-04-14,17:00:00,False
0002958,2015-04-14,17:15:00,False
0002959,2015-04-14,17:30:00,False
0002960,2015-04-14,17:45:00,False
0002961,2015-04-15,08:00:00,False
0002962,2015-04-15,08:15:00,False
0002963,2015-04-15,08:30:00,False
0002964,2015-04-15,08:45:00,False
0002965,2015-04-15,09:00:00,True
0002966,2015-04-15,09:15:00,True
0002967,2015-04-15,09:30:00,False
0002968,2015-04-15,09:45:00,False
0002969,2015-04-15,10:00:00,False
0002970,2015-04-15,10:15:00,False
0002971,2015-04-15,10:30:00,False
0002972,2015-04-15,10:45:00,False
0002973,2015-04-15,11:00:00,False
0002974,2015-04-15,11:15:00,False
0002975,2015-04-15,11:30:00,False
0002976,2015-04-15,11:45:00,False
0002977,2015-04-15,12:00:00,False
0002978,2015-04-15,12:15:00,False
0002979,2015-04-15,12:30:00,False
0002980,2015-04-15,12:45:00,False
0002981,2015-04-15,13:00:00,False
0002982,2015-04-15,13:15:00,False
0002983,2015-04-15,13:30:00,False
0002984,2015-04-15,13:45:00,False
0002985,2015-04-15,14:00:00,False
0002986,2015-04-15,14:15:00,False
0002987,2015-04-15,14:30:00,True
0002988,2015-04-15,14:45:00,False
0002989,2015-04-15,15:00:00,False
0002990,2015-04-15,15:15:00,False
0002991,2015-04-15,15:30:00,False
0002992,2015-04-15,15:45:00,False
0002993,2015-04-15,16:00:00,False
0002994,2015-04-15,16:15:00,False
0002995,2015-04-15,16:30:00,False
0002996,2015-04-15,16:45:00,False
0002997,2015-04-15,17:00:00,True
0002998,2015-04-15,17:15:00,False
0002999,2015-04-15,17:30:00,False
0003000,2015-04-15,17:45:00,False
0003001,2015-04-16,08:00:00,False
0003002,2015-04-16,08:15:00,False
0003003,2015-04-16,08:30:00,False
0003004,2015-04-16,08:45:00,False
0003005,2015-04-16,09:00:00,False
0003006,2015-04-16,09:15:00,False
0003007,2015-04-16,09:30:00,False
0003008,2015-04-16,09:45:00,False
0003009,2015-04-16,10:00:00,False
0003010,2015-04-16,10:15:00,False
0003011,2015-04-16,10:30:00,False
0003012,2015-04-16,10:45:00,False
0003013,2015-04-16,11:00:00,False
0003014,2015-04-16,11:15:00,False
0003015,2015-04-16,11:30:00,False
0003016,2015-04-16,11:45:00,False
0003017,2015-04-16,12:00:00,False
0003018,2015-04-16,12:15:00,False
0003019,2015-04-16,12:30:00,False
0003020,2015-04-16,12:45:00,False
0003021,2015-04-16,13:00:00,False
0003022,2015-04-16,13:15:00,False
0003023,2015-04-16,13:30:00,False
0003024,2015-04-16,13:45:00,False
0003025,2015-04-16,14:00:00,False
0003026,2015-04-16,14:15:00,False
0003027,2015-04-16,14:30:00,False
0003028,2015-04-16,14:45:00,False
0003029,2015-04-16,15:00:00,False
0003030,2015-04-16,15:15:00,False
0003031,2015-04-16,15:30:00,False
0003032,2015-04-16,15:45:00,True
0003033,2015-04-16,16:00:00,False
0003034,2015-04-16,16:15:00,False
0003035,2015-04-16,16:30:00,False
0003036,2015-04-16,16:45:00,False
0003037,2015-04-16,17:00:00,False
0003038,2015-04-16,17:15:00,False
0003039,2015-04-16,17:30:00,False
0003040,2015-04-16,17:45:00,False
0003041,2015-04-17,08:00:00,False
0003042,2015-04-17,08:15:00,True
0003043,2015-04-17,08:30:00,True
0003044,2015-04-17,08:45:00,False
0003045,2015-04-17,09:00:00,False
0003046,2015-04-17,09:15:00,False
0003047,2015-04-17,09:30:00,False
0003048,2015-04-17,09:45:00,False
0003049,2015-04-17,10:00:00,False
0003050,2015-04-17,10:15:00,False
0003051,2015-04-17,10:30:00,True
0003052,2015-04-17,10:45:00,False
0003053,2015-04-17,11:00:00,False
0003054,2015-04-17,11:15:00,False
0003055,2015-04-17,11:30:00,False
0003056,2015-04-17,11:45:00,False
0003057,2015-04-17,12:00:00,False
0003058,2015-04-17,12:15:00,False
0003059,2015-04-17,12:30:00,False
0003060,2015-04-17,12:45:00,False
0003061,2015-04-17,13:00:00,True
0003062,2015-04-17,13:15:00,False
0003063,2015-04-17,13:30:00,False
0003064,2015-04-17,13:45:00,False
0003065,2015-04-17,14:00:00,False
0003066,2015-04-17,14:15:00,False
0003067,2015-04-17,14:30:00,False
0003068,2015-04-17,14:45:00,False
0003069,2015-04-17,15:00:00,False
0003070,2015-04-17,15:15:00,False
0003071,2015-04-17,15:30:00,True
0003072,2015-04-17,15:45:00,False
0003073,2015-04-17,16:00:00,False
0003074,2015-04-17,16:15:00,False
0003075,2015-04-17,16:30:00,False
0003076,2015-04-17,16:45:00,False
0003077,2015-04-17,17:00:00,False
0003078,2015-04-17,17:15:00,False
0003079,2015-04-17,17:30:00,False
0003080,2015-04-17,17:45:00,False
0003081,2015-04-20,08:00:00,False
0003082,2015-04-20,08:15:00,False
0003083,2015-04-20,08:30:00,False
0003084,2015-04-20,08:45:00,False
0003085,2015-04-20,09:00:00,False
0003086,2015-04-20,09:15:00,False
0003087,2015-04-20,09:30:00,True
0003088,2015-04-20,09:45:00,False
0003089,2015-04-20,10:00:00,True
0003090,2015-04-20,10:15:00,False
0003091,2015-04-20,10:30:00,False
0003092,2015-04-20,10:45:00,False
0003093,2015-04-20,11:00:00,False
0003094,2015-04-20,11:15:00,False
0003095,2015-04-20,11:30:00,False
0003096,2015-04-20,11:45:00,False
0003097,2015-04-20,12:00:00,False
0003098,2015-04-20,12:15:00,False
0003099,2015-04-20,12:30:00,False
0003100,2015-04-20,12:45:00,False
0003101,2015-04-20,13:00:00,True
0003102,2015-04-20,13:15:00,False
0003103,2015-04-20,13:30:00,False
0003104,2015-04-20,13:45:00,False
0003105,2015-04-20,14:00:00,False
0003106,2015-04-20,14:15:00,False
0003107,2015-04-20,14:30:00,False
0003108,2015-04-20,14:45:00,False
0003109,2015-04-20,15:00:00,False
0003110,2015-04-20,15:15:00,False
0003111,2015-04-20,15:30:00,False
0003112,2015-04-20,15:45:00,False
0003113,2015-04-20,16:00:00,False
0003114,2015-04-20,16:15:00,False
0003115,2015-04-20,16:30:00,False
0003116,2015-04-20,16:45:00,False
0003117,2015-04-20,17:00:00,False
0003118,2015-04-20,17:15:00,False
0003119,2015-04-20,17:30:00,False
0003120,2015-04-20,17:45:00,False
0003121,2015-04-21,08:00:00,False
0003122,2015-04-21,08:15:00,True
0003123,2015-04-21,08:30:00,False
0003124,2015-04-21,08:45:00,False
0003125,2015-04-21,09:00:00,False
0003126,2015-04-21,09:15:00,False
0003127,2015-04-21,09:30:00,False
0003128,2015-04-21,09:45:00,False
0003129,2015-04-21,10:00:00,False
0003130,2015-04-21,10:15:00,False
0003131,2015-04-21,10:30:00,False
0003132,2015-04-21,10:45:00,False
0003133,2015-04-21,11:00:00,False
0003134,2015-04-21,11:15:00,True
0003135,2015-04-21,11:30:00,False
0003136,2015-04-21,11:45:00,False
0003137,2015-04-21,12:00:00,False
0003138,2015-04-21,12:15:00,False
0003139,2015-04-21,12:30:00,False
0003140,2015-04-21,12:45:00,False
0003141,2015-04-21,13:00:00,False
0003142,2015-04-21,13:15:00,True
0003143,2015-04-21,13:30:00,False
0003144,2015-04-21,13:45:00,False
0003145,2015-04-21,14:00:00,False
0003146,2015-04-21,14:15:00,False
0003147,2015-04-21,14:30:00,False
0003148,2015-04-21,14:45:00,False
0003149,2015-04-21,15:00:00,False
0003150,2015-04-21,15:15:00,False
0003151,2015-04-21,15:30:00,False
0003152,2015-04-21,15:45:00,False
0003153,2015-04-21,16:00:00,False
0003154,2015-04-21,16:15:00,True
0003155,2015-04-21,16:30:00,True
0003156,2015-04-21,16:45:00,False
0003157,2015-04-21,17:00:00,False
0003158,2015-04-21,17:15:00,False
0003159,2015-04-21,17:30:00,False
0003160,2015-04-21,17:45:00,False
0003161,2015-04-22,08:00:00,False
0003162,2015-04-22,08:15:00,False
0003163,2015-04-22,08:30:00,True
0003164,2015-04-22,08:45:00,False
0003165,2015-04-22,09:00:00,False
0003166,2015-04-22,09:15:00,False
0003167,2015-04-22,09:30:00,False
0003168,2015-04-22,09:45:00,False
0003169,2015-04-22,10:00:00,False
0003170,2015-04-22,10:15:00,True
0003171,2015-04-22,10:30:00,False
0003172,2015-04-22,10:45:00,True
0003173,2015-04-22,11:00:00,False
0003174,2015-04-22,11:15:00,True
0003175,2015-04-22,11:30:00,False
0003176,2015-04-22,11:45:00,False
0003177,2015-04-22,12:00:00,False
0003178,2015-04-22,12:15:00,False
0003179,2015-04-22,12:30:00,False
0003180,2015-04-22,12:45:00,False
0003181,2015-04-22,13:00:00,False
0003182,2015-04-22,13:15:00,False
0003183,2015-04-22,13:30:00,True
0003184,2015-04-22,13:45:00,False
0003185,2015-04-22,14:00:00,False
0003186,2015-04-22,14:15:00,False
0003187,2015-04-22,14:30:00,True
0003188,2015-04-22,14:45:00,False
0003189,2015-04-22,15:00:00,False
0003190,2015-04-22,15:15:00,False
0003191,2015-04-22,15:30:00,True
0003192,2015-04-22,15:45:00,False
0003193,2015-04-22,16:00:00,False
0003194,2015-04-22,16:15:00,False
0003195,2015-04-22,16:30:00,False
0003196,2015-04-22,16:45:00,False
0003197,2015-04-22,17:00:00,False
0003198,2015-04-22,17:15:00,False
0003199,2015-04-22,17:30:00,False
0003200,2015-04-22,17:45:00,False
0003201,2015-04-23,08:00:00,False
0003202,2015-04-23,08:15:00,True
0003203,2015-04-23,08:30:00,False
0003204,2015-04-23,08:45:00,False
0003205,2015-04-23,09:00:00,False
0003206,2015-04-23,09:15:00,False
0003207,2015-04-23,09:30:00,False
0003208,2015-04-23,09:45:00,False
0003209,2015-04-23,10:00:00,True
0003210,2015-04-23,10:15:00,False
0003211,2015-04-23,10:30:00,True
0003212,2015-04-23,10:45:00,True
0003213,2015-04-23,11:00:00,False
0003214,2015-04-23,11:15:00,False
0003215,2015-04-23,11:30:00,False
0003216,2015-04-23,11:45:00,False
0003217,2015-04-23,12:00:00,False
0003218,2015-04-23,12:15:00,False
0003219,2015-04-23,12:30:00,False
0003220,2015-04-23,12:45:00,False
0003221,2015-04-23,13:00:00,False
0003222,2015-04-23,13:15:00,False
0003223,2015-04-23,13:30:00,False
0003224,2015-04-23,13:45:00,False
0003225,2015-04-23,14:00:00,False
0003226,2015-04-23,14:15:00,False
0003227,2015-04-23,14:30:00,False
0003228,2015-04-23,14:45:00,False
0003229,2015-04-23,15:00:00,False
0003230,2015-04-23,15:15:00,False
0003231,2015-04-23,15:30:00,False
0003232,2015-04-23,15:45:00,False
0003233,2015-04-23,16:00:00,False
0003234,2015-04-23,16:15:00,False
0003235,2015-04-23,16:30:00,False
0003236,2015-04-23,16:45:00,False
0003237,2015-04-23,17:00:00,False
0003238,2015-04-23,17:15:00,False
0003239,2015-04-23,17:30:00,False
0003240,2015-04-23,17:45:00,False
0003241,2015-04-24,08:00:00,False
0003242,2015-04-24,08:15:00,False
0003243,2015-04-24,08:30:00,False
0003244,2015-04-24,08:45:00,False
0003245,2015-04-24,09:00:00,False
0003246,2015-04-24,09:15:00,False
0003247,2015-04-24,09:30:00,False
0003248,2015-04-24,09:45:00,False
0003249,2015-04-24,10:00:00,False
0003250,2015-04-24,10:15:00,False
0003251,2015-04-24,10:30:00,False
0003252,2015-04-24,10:45:00,False
0003253,2015-04-24,11:00:00,False
0003254,2015-04-24,11:15:00,False
0003255,2015-04-24,11:30:00,False
0003256,2015-04-24,11:45:00,False
0003257,2015-04-24,12:00:00,False
0003258,2015-04-24,12:15:00,False
0003259,2015-04-24,12:30:00,False
0003260,2015-04-24,12:45:00,False
0003261,2015-04-24,13:00:00,False
0003262,2015-04-24,13:15:00,False
0003263,2015-04-24,13:30:00,False
0003264,2015-04-24,13:45:00,False
0003265,2015-04-24,14:00:00,False
0003266,2015-04-24,14:15:00,False
0003267,2015-04-24,14:30:00,False
0003268,2015-04-24,14:45:00,False
0003269,2015-04-24,15:00:00,False
0003270,2015-04-24,15:15:00,False
0003271,2015-04-24,15:30:00,False
0003272,2015-04-24,15:45:00,False
0003273,2015-04-24,16:00:00,False
0003274,2015-04-24,16:15:00,False
0003275,2015-04-24,16:30:00,False
0003276,2015-04-24,16:45:00,False
0003277,2015-04-24,17:00:00,False
0003278,2015-04-24,17:15:00,True
0003279,2015-04-24,17:30:00,False
0003280,2015-04-24,17:45:00,False
0003281,2015-04-27,08:00:00,False
0003282,2015-04-27,08:15:00,False
0003283,2015-04-27,08:30:00,False
0003284,2015-04-27,08:45:00,False
0003285,2015-04-27,09:00:00,False
0003286,2015-04-27,09:15:00,False
0003287,2015-04-27,09:30:00,False
0003288,2015-04-27,09:45:00,False
0003289,2015-04-27,10:00:00,False
0003290,2015-04-27,10:15:00,False
0003291,2015-04-27,10:30:00,False
0003292,2015-04-27,10:45:00,True
0003293,2015-04-27,11:00:00,False
0003294,2015-04-27,11:15:00,False
0003295,2015-04-27,11:30:00,False
0003296,2015-04-27,11:45:00,False
0003297,2015-04-27,12:00:00,False
0003298,2015-04-27,12:15:00,False
0003299,2015-04-27,12:30:00,False
0003300,2015-04-27,12:45:00,True
0003301,2015-04-27,13:00:00,False
0003302,2015-04-27,13:15:00,False
0003303,2015-04-27,13:30:00,False
0003304,2015-04-27,13:45:00,False
0003305,2015-04-27,14:00:00,False
0003306,2015-04-27,14:15:00,False
0003307,2015-04-27,14:30:00,False
0003308,2015-04-27,14:45:00,False
0003309,2015-04-27,15:00:00,False
0003310,2015-04-27,15:15:00,False
0003311,2015-04-27,15:30:00,False
0003312,2015-04-27,15:45:00,False
0003313,2015-04-27,16:00:00,False
0003314,2015-04-27,16:15:00,False
0003315,2015-04-27,16:30:00,False
0003316,2015-04-27,16:45:00,False
0003317,2015-04-27,17:00:00,False
0003318,2015-04-27,17:15:00,False
0003319,2015-04-27,17:30:00,False
0003320,2015-04-27,17:45:00,False
0003321,2015-04-28,08:00:00,False
0003322,2015-04-28,08:15:00,False
0003323,2015-04-28,08:30:00,False
0003324,2015-04-28,08:45:00,False
0003325,2015-04-28,09:00:00,False
0003326,2015-04-28,09:15:00,False
0003327,2015-04-28,09:30:00,False
0003328,2015-04-28,09:45:00,True
0003329,2015-04-28,10:00:00,False
0003330,2015-04-28,10:15:00,False
0003331,2015-04-28,10:30:00,False
0003332,2015-04-28,10:45:00,False
0003333,2015-04-28,11:00:00,False
0003334,2015-04-28,11:15:00,False
0003335,2015-04-28,11:30:00,False
0003336,2015-04-28,11:45:00,False
0003337,2015-04-28,12:00:00,False
0003338,2015-04-28,12:15:00,False
0003339,2015-04-28,12:30:00,False
0003340,2015-04-28,12:45:00,False
0003341,2015-04-28,13:00:00,False
0003342,2015-04-28,13:15:00,False
0003343,2015-04-28,13:30:00,False
0003344,2015-04-28,13:45:00,False
0003345,2015-04-28,14:00:00,False
0003346,2015-04-28,14:15:00,False
0003347,2015-04-28,14:30:00,False
0003348,2015-04-28,14:45:00,True
0003349,2015-04-28,15:00:00,False
0003350,2015-04-28,15:15:00,False
0003351,2015-04-28,15:30:00,False
0003352,2015-04-28,15:45:00,False
0003353,2015-04-28,16:00:00,False
0003354,2015-04-28,16:15:00,False
0003355,2015-04-28,16:30:00,False
0003356,2015-04-28,16:45:00,True
0003357,2015-04-28,17:00:00,False
0003358,2015-04-28,17:15:00,False
0003359,2015-04-28,17:30:00,False
0003360,2015-04-28,17:45:00,False
0003361,2015-04-29,08:00:00,False
0003362,2015-04-29,08:15:00,False
0003363,2015-04-29,08:30:00,False
0003364,2015-04-29,08:45:00,False
0003365,2015-04-29,09:00:00,True
0003366,2015-04-29,09:15:00,False
0003367,2015-04-29,09:30:00,False
0003368,2015-04-29,09:45:00,False
0003369,2015-04-29,10:00:00,False
0003370,2015-04-29,10:15:00,False
0003371,2015-04-29,10:30:00,False
0003372,2015-04-29,10:45:00,True
0003373,2015-04-29,11:00:00,True
0003374,2015-04-29,11:15:00,False
0003375,2015-04-29,11:30:00,False
0003376,2015-04-29,11:45:00,False
0003377,2015-04-29,12:00:00,False
0003378,2015-04-29,12:15:00,False
0003379,2015-04-29,12:30:00,False
0003380,2015-04-29,12:45:00,False
0003381,2015-04-29,13:00:00,False
0003382,2015-04-29,13:15:00,False
0003383,2015-04-29,13:30:00,False
0003384,2015-04-29,13:45:00,False
0003385,2015-04-29,14:00:00,True
0003386,2015-04-29,14:15:00,False
0003387,2015-04-29,14:30:00,False
0003388,2015-04-29,14:45:00,False
0003389,2015-04-29,15:00:00,True
0003390,2015-04-29,15:15:00,False
0003391,2015-04-29,15:30:00,False
0003392,2015-04-29,15:45:00,True
0003393,2015-04-29,16:00:00,False
0003394,2015-04-29,16:15:00,True
0003395,2015-04-29,16:30:00,False
0003396,2015-04-29,16:45:00,False
0003397,2015-04-29,17:00:00,False
0003398,2015-04-29,17:15:00,True
0003399,2015-04-29,17:30:00,False
0003400,2015-04-29,17:45:00,False
0003401,2015-04-30,08:00:00,False
0003402,2015-04-30,08:15:00,False
0003403,2015-04-30,08:30:00,False
0003404,2015-04-30,08:45:00,False
0003405,2015-04-30,09:00:00,False
0003406,2015-04-30,09:15:00,False
0003407,2015-04-30,09:30:00,False
0003408,2015-04-30,09:45:00,False
0003409,2015-04-30,10:00:00,False
0003410,2015-04-30,10:15:00,False
0003411,2015-04-30,10:30:00,False
0003412,2015-04-30,10:45:00,False
0003413,2015-04-30,11:00:00,False
0003414,2015-04-30,11:15:00,False
0003415,2015-04-30,11:30:00,False
0003416,2015-04-30,11:45:00,False
0003417,2015-04-30,12:00:00,True
0003418,2015-04-30,12:15:00,False
0003419,2015-04-30,12:30:00,True
0003420,2015-04-30,12:45:00,False
0003421,2015-04-30,13:00:00,False
0003422,2015-04-30,13:15:00,False
0003423,2015-04-30,13:30:00,False
0003424,2015-04-30,13:45:00,False
0003425,2015-04-30,14:00:00,False
0003426,2015-04-30,14:15:00,False
0003427,2015-04-30,14:30:00,False
0003428,2015-04-30,14:45:00,False
0003429,2015-04-30,15:00:00,False
0003430,2015-04-30,15:15:00,False
0003431,2015-04-30,15:30:00,False
0003432,2015-04-30,15:45:00,False
0003433,2015-04-30,16:00:00,False
0003434,2015-04-30,16:15:00,False
0003435,2015-04-30,16:30:00,False
0003436,2015-04-30,16:45:00,False
0003437,2015-04-30,17:00:00,False
0003438,2015-04-30,17:15:00,False
0003439,2015-04-30,17:30:00,False
0003440,2015-04-30,17:45:00,False
0003441,2015-05-01,08:00:00,True
0003442,2015-05-01,08:15:00,False
0003443,2015-05-01,08:30:00,False
0003444,2015-05-01,08:45:00,False
0003445,2015-05-01,09:00:00,False
0003446,2015-05-01,09:15:00,False
0003447,2015-05-01,09:30:00,False
0003448,2015-05-01,09:45:00,False
0003449,2015-05-01,10:00:00,False
0003450,2015-05-01,10:15:00,False
0003451,2015-05-01,10:30:00,False
0003452,2015-05-01,10:45:00,False
0003453,2015-05-01,11:00:00,True
0003454,2015-05-01,11:15:00,False
0003455,2015-05-01,11:30:00,False
0003456,2015-05-01,11:45:00,False
0003457,2015-05-01,12:00:00,False
0003458,2015-05-01,12:15:00,False
0003459,2015-05-01,12:30:00,False
0003460,2015-05-01,12:45:00,False
0003461,2015-05-01,13:00:00,False
0003462,2015-05-01,13:15:00,False
0003463,2015-05-01,13:30:00,False
0003464,2015-05-01,13:45:00,False
0003465,2015-05-01,14:00:00,True
0003466,2015-05-01,14:15:00,False
0003467,2015-05-01,14:30:00,False
0003468,2015-05-01,14:45:00,True
0003469,2015-05-01,15:00:00,False
0003470,2015-05-01,15:15:00,False
0003471,2015-05-01,15:30:00,False
0003472,2015-05-01,15:45:00,True
0003473,2015-05-01,16:00:00,False
0003474,2015-05-01,16:15:00,False
0003475,2015-05-01,16:30:00,False
0003476,2015-05-01,16:45:00,False
0003477,2015-05-01,17:00:00,False
0003478,2015-05-01,17:15:00,True
0003479,2015-05-01,17:30:00,False
0003480,2015-05-01,17:45:00,False
0003481,2015-05-04,08:00:00,False
0003482,2015-05-04,08:15:00,False
0003483,2015-05-04,08:30:00,False
0003484,2015-05-04,08:45:00,False
0003485,2015-05-04,09:00:00,False
0003486,2015-05-04,09:15:00,False
0003487,2015-05-04,09:30:00,False
0003488,2015-05-04,09:45:00,False
0003489,2015-05-04,10:00:00,False
0003490,2015-05-04,10:15:00,False
0003491,2015-05-04,10:30:00,False
0003492,2015-05-04,10:45:00,False
0003493,2015-05-04,11:00:00,False
0003494,2015-05-04,11:15:00,False
0003495,2015-05-04,11:30:00,False
0003496,2015-05-04,11:45:00,False
0003497,2015-05-04,12:00:00,False
0003498,2015-05-04,12:15:00,False
0003499,2015-05-04,12:30:00,False
0003500,2015-05-04,12:45:00,False
0003501,2015-05-04,13:00:00,False
0003502,2015-05-04,13:15:00,True
0003503,2015-05-04,13:30:00,False
0003504,2015-05-04,13:45:00,False
0003505,2015-05-04,14:00:00,False
0003506,2015-05-04,14:15:00,False
0003507,2015-05-04,14:30:00,False
0003508,2015-05-04,14:45:00,False
0003509,2015-05-04,15:00:00,False
0003510,2015-05-04,15:15:00,False
0003511,2015-05-04,15:30:00,False
0003512,2015-05-04,15:45:00,True
0003513,2015-05-04,16:00:00,False
0003514,2015-05-04,16:15:00,False
0003515,2015-05-04,16:30:00,False
0003516,2015-05-04,16:45:00,False
0003517,2015-05-04,17:00:00,False
0003518,2015-05-04,17:15:00,False
0003519,2015-05-04,17:30:00,False
0003520,2015-05-04,17:45:00,True
0003521,2015-05-05,08:00:00,False
0003522,2015-05-05,08:15:00,False
0003523,2015-05-05,08:30:00,False
0003524,2015-05-05,08:45:00,False
0003525,2015-05-05,09:00:00,False
0003526,2015-05-05,09:15:00,False
0003527,2015-05-05,09:30:00,False
0003528,2015-05-05,09:45:00,False
0003529,2015-05-05,10:00:00,False
0003530,2015-05-05,10:15:00,False
0003531,2015-05-05,10:30:00,False
0003532,2015-05-05,10:45:00,False
0003533,2015-05-05,11:00:00,False
0003534,2015-05-05,11:15:00,False
0003535,2015-05-05,11:30:00,False
0003536,2015-05-05,11:45:00,False
0003537,2015-05-05,12:00:00,False
0003538,2015-05-05,12:15:00,False
0003539,2015-05-05,12:30:00,False
0003540,2015-05-05,12:45:00,False
0003541,2015-05-05,13:00:00,False
0003542,2015-05-05,13:15:00,False
0003543,2015-05-05,13:30:00,False
0003544,2015-05-05,13:45:00,False
0003545,2015-05-05,14:00:00,False
0003546,2015-05-05,14:15:00,False
0003547,2015-05-05,14:30:00,False
0003548,2015-05-05,14:45:00,False
0003549,2015-05-05,15:00:00,False
0003550,2015-05-05,15:15:00,False
0003551,2015-05-05,15:30:00,False
0003552,2015-05-05,15:45:00,False
0003553,2015-05-05,16:00:00,False
0003554,2015-05-05,16:15:00,False
0003555,2015-05-05,16:30:00,False
0003556,2015-05-05,16:45:00,False
0003557,2015-05-05,17:00:00,False
0003558,2015-05-05,17:15:00,False
0003559,2015-05-05,17:30:00,False
0003560,2015-05-05,17:45:00,True
0003561,2015-05-06,08:00:00,False
0003562,2015-05-06,08:15:00,False
0003563,2015-05-06,08:30:00,False
0003564,2015-05-06,08:45:00,False
0003565,2015-05-06,09:00:00,False
0003566,2015-05-06,09:15:00,False
0003567,2015-05-06,09:30:00,False
0003568,2015-05-06,09:45:00,False
0003569,2015-05-06,10:00:00,False
0003570,2015-05-06,10:15:00,False
0003571,2015-05-06,10:30:00,False
0003572,2015-05-06,10:45:00,False
0003573,2015-05-06,11:00:00,False
0003574,2015-05-06,11:15:00,False
0003575,2015-05-06,11:30:00,False
0003576,2015-05-06,11:45:00,False
0003577,2015-05-06,12:00:00,False
0003578,2015-05-06,12:15:00,False
0003579,2015-05-06,12:30:00,False
0003580,2015-05-06,12:45:00,False
0003581,2015-05-06,13:00:00,True
0003582,2015-05-06,13:15:00,False
0003583,2015-05-06,13:30:00,False
0003584,2015-05-06,13:45:00,False
0003585,2015-05-06,14:00:00,False
0003586,2015-05-06,14:15:00,False
0003587,2015-05-06,14:30:00,True
0003588,2015-05-06,14:45:00,False
0003589,2015-05-06,15:00:00,False
0003590,2015-05-06,15:15:00,False
0003591,2015-05-06,15:30:00,False
0003592,2015-05-06,15:45:00,False
0003593,2015-05-06,16:00:00,False
0003594,2015-05-06,16:15:00,False
0003595,2015-05-06,16:30:00,False
0003596,2015-05-06,16:45:00,False
0003597,2015-05-06,17:00:00,False
0003598,2015-05-06,17:15:00,False
0003599,2015-05-06,17:30:00,False
0003600,2015-05-06,17:45:00,False
0003601,2015-05-07,08:00:00,False
0003602,2015-05-07,08:15:00,True
0003603,2015-05-07,08:30:00,True
0003604,2015-05-07,08:45:00,False
0003605,2015-05-07,09:00:00,False
0003606,2015-05-07,09:15:00,False
0003607,2015-05-07,09:30:00,True
0003608,2015-05-07,09:45:00,False
0003609,2015-05-07,10:00:00,False
0003610,2015-05-07,10:15:00,False
0003611,2015-05-07,10:30:00,False
0003612,2015-05-07,10:45:00,False
0003613,2015-05-07,11:00:00,False
0003614,2015-05-07,11:15:00,False
0003615,2015-05-07,11:30:00,False
0003616,2015-05-07,11:45:00,False
0003617,2015-05-07,12:00:00,False
0003618,2015-05-07,12:15:00,False
0003619,2015-05-07,12:30:00,False
0003620,2015-05-07,12:45:00,False
0003621,2015-05-07,13:00:00,False
0003622,2015-05-07,13:15:00,False
0003623,2015-05-07,13:30:00,False
0003624,2015-05-07,13:45:00,False
0003625,2015-05-07,14:00:00,False
0003626,2015-05-07,14:15:00,False
0003627,2015-05-07,14:30:00,False
0003628,2015-05-07,14:45:00,False
0003629,2015-05-07,15:00:00,False
0003630,2015-05-07,15:15:00,False
0003631,2015-05-07,15:30:00,False
0003632,2015-05-07,15:45:00,False
0003633,2015-05-07,16:00:00,True
0003634,2015-05-07,16:15:00,False
0003635,2015-05-07,16:30:00,False
0003636,2015-05-07,16:45:00,False
0003637,2015-05-07,17:00:00,False
0003638,2015-05-07,17:15:00,False
0003639,2015-05-07,17:30:00,False
0003640,2015-05-07,17:45:00,False
0003641,2015-05-08,08:00:00,False
0003642,2015-05-08,08:15:00,False
0003643,2015-05-08,08:30:00,False
0003644,2015-05-08,08:45:00,False
0003645,2015-05-08,09:00:00,False
0003646,2015-05-08,09:15:00,False
0003647,2015-05-08,09:30:00,False
0003648,2015-05-08,09:45:00,False
0003649,2015-05-08,10:00:00,False
0003650,2015-05-08,10:15:00,False
0003651,2015-05-08,10:30:00,True
0003652,2015-05-08,10:45:00,False
0003653,2015-05-08,11:00:00,False
0003654,2015-05-08,11:15:00,False
0003655,2015-05-08,11:30:00,True
0003656,2015-05-08,11:45:00,False
0003657,2015-05-08,12:00:00,False
0003658,2015-05-08,12:15:00,False
0003659,2015-05-08,12:30:00,False
0003660,2015-05-08,12:45:00,True
0003661,2015-05-08,13:00:00,False
0003662,2015-05-08,13:15:00,False
0003663,2015-05-08,13:30:00,False
0003664,2015-05-08,13:45:00,True
0003665,2015-05-08,14:00:00,False
0003666,2015-05-08,14:15:00,False
0003667,2015-05-08,14:30:00,False
0003668,2015-05-08,14:45:00,False
